{'artist': 'Faster Pussycat', 'song': 'Arizona Indian Doll', 'genre': 'Metal', 'alternative_artist': 'The Pussycat Dolls', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'Burning Organ', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'I Am Satan', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'G.V.R.O.', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'My Religion', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'I Like Rock', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'My Drum', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'Amy Is Amazing', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'Suicide Lover', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': 'Friday Night (Say Yeah)', 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Paul Gilbert', 'song': "Keep on Keepin' On", 'genre': 'Metal', 'alternative_artist': 'Paul Gilbert', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': "You've Got Another Thing Comin'", 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Living After Midnight', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Breaking the Law', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Painkiller', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Heading Out to the Highway', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Electric Eye', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Lightning Strike', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'The Hellion', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'The Green Manalishi (With the Two Pronged Crown)', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Screaming for Vengeance', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Some Heads Are Gonna Roll', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Turbo Lover', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Hell Bent for Leather', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Grinder', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Firepower', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': "Devil's Child", 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Bloodstone', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Metal Gods', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': '(Take These) Chains', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Beyond the Realms of Death', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'United', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Love Bites', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'No Surrender', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Delivering the Goods', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Riding On the Wind', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Fever', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Pain and Pleasure', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Never the Heroes', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'The Sentinel', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Prisoner of Your Eyes', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Rapid Fire', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': "You Don't Have to Be Old to Be Wise", 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': "Burnin' Up", 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Hellrider', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Night Crawler', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Spectre', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Take On the World', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Sea of Red', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Children of the Sun', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Evil Never Dies', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Steeler', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'The Rage', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Leather Rebel', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Rising From Ruins', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Flame Thrower', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'A Touch of Evil', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Red, White & Blue', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Freewheel Burning', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Traitors Gate', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Redeemer of Souls', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Evening Star', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'March of the Damned', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Necromancer', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Rock Hard Ride Free', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Halls of Valhalla', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Guardians', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Lone Wolf', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Desert Plains', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Battle Cry', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Metal Meltdown', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Johnny B. Goode', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'One Shot at Glory', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Dragonaut', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Between the Hammer and the Anvil', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Hell Patrol', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Battle Hymn', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Jawbreaker', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Crossfire', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'All Guns Blazing', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Never Forget', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Tears of Blood', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Nostradamus', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Defenders of the Faith', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Judas Rising', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Living Bad Dreams', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Snakebite', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Cold Blooded', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Diamonds and Rust', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Heavy Duty', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Bring It On', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Eat Me Alive', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Secrets of the Dead', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Down In Flames', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Sword of Damocles', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Prophecy', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Hell & Back', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Night Comes Down', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Metalizer', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': "Hot Rockin'", 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Persecution', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Creatures', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Wheels of Fire', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Revolution', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Victim of Changes', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Beginning of the End', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Heavy Duty / Defenders of the Faith', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Turn On Your Light', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Better By You, Better Than Me', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Worth Fighting For', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Running Wild', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Demonizer', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Sinner', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Pestilence and Plague', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Exiled', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Angel', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'The Ripper', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'War', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Revelations', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Saints In Hell', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Future of Mankind', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Solar Angels', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'New Beginnings', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Peace', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Death', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Exciter', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Deal With the Devil', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Dawn of Creation', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Stained Class', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Dissident Aggressor', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Sands of Time', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
{'artist': 'Judas Priest', 'song': 'Starbreaker', 'genre': 'Metal', 'alternative_artist': 'Judas Priest', 'add_to_final_records': True}
